Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywordsP@5,R@5,F@5,P@10,R@10,F@10,P@15,R@15,F@15,NDCG,MAP
"['revenue management concepts', 'software systems', 'opportunity analysis study', 'software development practices']","['revenue management -lrb-', 'pros revenue management', 'revenue management concepts', 'revenue management', '-lrb- oas -rrb-', 'management -lrb-', 'pros revenue', 'study -lrb- oas', 'management concepts', '170 revenue', 'revenue', 'management', '-lrb- oas', 'oas -rrb-', 'nonairline industries', 'analysis study -lrb-', 'pros executed oass', '-rrb- systems', 'pros', '-lrb-', '-rrb-', 'study -lrb-', 'opportunity analysis study', 'pros research', 'systems', 'software development practices', 'pros executed', 'oas', 'opportunity', 'software systems', 'software', 'opportunity analysis', '-lrb- rm -rrb-', 'software development', 'design department designed', 'new business situations', 'companies', 'executed oass', 'concepts', '1999', 'developing', 'develop', 'installing', '170', 'airlines', 'nonairline', 'industries', 'oas supported', 'design department', 'department designed', 'analysis study', 'development practices', 'new business', 'oass', 'develop rm systems', 'development', 'research', 'design', 'designed', 'department', 'analysis', 'study', 'mix', 'consulting', 'practices', 'determine', 'applicability', 'new', 'business', 'situations', 'executed', 'cases', 'supported', 'value', 'led', 'contracts', 'implementation']",0.05194805194805195,1.0,0.09876543209876544,4,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267385166696895,0.04179341491841492
"['neighborhood operator systems', 'equivalence relation', 'rough set approximation space', 'binary relation', 'finite universe']","['k-step neighborhood systems', 'neighborhood operator systems', 'rough set approximation', 'set approximation space', 'neighborhood systems', 'k-step neighborhood', 'paper presents', 'standard notion', 'set approximation operators', 'set approximation', 'rough set', '-rrb- rough set', 'neighborhood', 'neighborhood operator', 'equivalence relation', 'systems', 'operator systems', '-lrb- 1982 -rrb-', '1982 -rrb- rough', 'approximation operators based', 'approximation', 'set', 'k-step', '-rrb- rough', 'rough', 'relation', 'binary relation', 'operator', '-lrb- 1982', '1982 -rrb-', 'paper', 'presents', 'framework', 'study', 'generalizing', 'standard', 'notion', 'equivalence', 'space', 'categories', 'based', 'binary', 'operators based', 'finite universe', 'pawlak', '-lrb-', '-rrb-', 'finite', 'universe', 'families', 'obtained', 'corresponding', 'classes', 'derived', 'extensions', 'properties', 'examined', '1982', 'proposed', 'investigated', 'connections']",0.06557377049180328,0.8,0.12121212121212123,5,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32009968196314487,0.06476800557788889
"['businesses', 'universities', 'funding', 'cooperative projects']","['business innovation research', 'small business innovation', 'innovation research program', 'business innovation', 'innovation research', 'small business', 'research program helps', 'program helps small', 'helps small businesses', 'small businesses transform', 'transform new ideas', 'research program', 'businesses transform new', 'helps small', 'innovation', 'business', 'research', 'small', 'new ideas', 'commercial products', 'transform new', 'program helps', 'program', 'government', 'ideas', 'products', 'program provides', 'businesses', 'turn', 'helps', 'transform', 'new', 'commercial', 'ideal means', 'obtaining funding', 'cooperative projects', 'provide guidance', 'provides', 'ideal', 'means', 'universities', 'obtaining', 'funding', 'cooperative', 'projects', 'readily available', 'helpful hints', 'rules', 'guidance', 'helpful', 'information', 'readily', 'available', 'hints']",0.07407407407407407,1.0,0.13793103448275862,4,54,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.5,0.2105263157894737,0.3742213674323331,0.13157485216308745
"['efficient retrieval selection algorithm', 'video servers', 'random duplicated assignment storage technique', 'copies', 'data block', 'randomly chosen disks', 'response times', 'maximum load', 'optimal solutions', 'time complexity']","['random duplicated assignment', 'technique random duplicated', 'assignment -lrb- rda', 'random duplicated', '-lrb- rda -rrb-', 'duplicated assignment -lrb-', 'storage technique random', 'duplicated assignment storage', 'duplicated assignment', 'assignment storage technique', 'technique random', '-lrb- rda', 'rda -rrb-', 'randomly chosen disks', 'video servers', 'random', 'assignment -lrb-', 'randomly chosen', 'assignment storage', 'rda', 'data', 'video data', 'duplicated', 'assignment', 'ram costs compared', 'data blocks', 'video', 'problem -lrb- rsp', 'algorithm', 'approach', '-lrb-', '-rrb-', 'storage technique', 'rsp', '-lrb- rsp', 'rsp -rrb-', 'ram costs', 'chosen disks', 'disk', 'retrieval selection', 'number', 'disks', 'selection problem -lrb-', 'blocks', 'storage approach', 'storage', 'ram', 'servers', 'assigning', 'technique', 'stored', 'copies', 'different', 'randomly', 'chosen', 'well-known disk stripping', 'disk stripping techniques', 'problem -lrb-', 'retrieval', 'selection', 'approach results', 'efficient retrieval selection', 'efficient', 'smaller response times', 'based', 'lower', 'retrieval selection algorithm', 'called', 'well-known disk', 'disk stripping', 'problem', 'mfs algorithm', 'retrieval selection problem', 'smaller response', 'response times', 'costs compared', 'stripping techniques', 'efficient retrieval', 'lower disk', 'search approach', 'selection algorithm', 'mfs', 'selection problem', 'efficient algorithm', 'shown', 'results', 'smaller', 'response', 'times', 'costs', 'compared', 'well-known', 'stripping', 'given batch', 'new efficient', 'retrieved', 'determine', 'given', 'batch', 'breadth-first search approach', 'way', 'maximum', 'load', 'minimized', 'paper', 'propose', 'new', 'breadth-first', 'search', 'able', 'guarantee', 'optimal', 'solutions', 'sup', 'correspond', 'respectively', 'time', 'complexity', 'existing', 'maximum load', 'proposed algorithm', 'existing algorithm', 'lower time', 'breadth-first search', 'guarantee optimal', 'optimal solutions', 'time complexity', 'lower time complexity', 'guarantee optimal solutions']",0.05426356589147287,0.7,0.10071942446043167,10,129,0.2,0.1,0.13333333333333333,0.3,0.3,0.3,0.2,0.3,0.24,0.49049048368180737,0.1438862315753748
"['twisted copper pair', 'network edge devices', 'niche markets']","['deliver desired services', 'twisted copper pair', 'capturing niche markets', 'last-mile access', 'best option', 'deliver desired', 'desired services', 'twisted copper', 'copper pair', 'gain access', 'capturing niche', 'niche markets', 'niche applications', 'copper', 'access', 'capturing', 'niche', 'last-mile', 'use network edge', 'network edge devices', 'serve new customers', 'high-speed internet signals', 'markets', 'applications', 'twisted', 'pair', 'best', 'option', 'gain', 'deliver', 'desired', 'services', 'high-speed internet', 'internet signals', 'cable', 'article discusses', 'use network', 'network edge', 'edge devices', 'serve new', 'new customers', 'niche market segments', 'internet', 'market segments represent', 'market segments', 'segments represent', 'significant opportunity', 'article', 'discusses', 'operators', 'use', 'network', 'edge', 'devices', 'serve', 'new', 'customers', 'overcome', 'segments', 'represent', 'significant', 'opportunity', 'television', 'high-speed', 'signals', 'existing telecommunications', 'telecommunications infrastructure', 'developments frequently', 'frequently presents', 'presents unique', 'unique challenges', 'service provider', 'existing', 'telecommunications', 'infrastructure', 'developments', 'frequently', 'presents', 'unique', 'challenges', 'provider', 'existing telecommunications infrastructure', 'developments frequently presents', 'frequently presents unique', 'presents unique challenges', 'cable tv delivery']",0.03488372093023256,1.0,0.06741573033707865,3,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22534114853790763,0.025555555555555557
['integer programming'],"['mount sinai hospital', 'operating room time', 'sinai hospital uses', 'mount sinai', 'allocate operating room', 'heuristic allocates operating', 'uses integer programming', 'post-solution heuristic allocates', 'sinai hospital', 'hospital uses integer', 'operating room', 'room time', 'allocate operating', 'uses integer', 'integer programming', 'integer-programming model', 'post-solution heuristic', 'heuristic allocates', 'sinai', 'hospital uses', 'mount', 'hospital', 'surgical divisions', 'toronto', 'master surgical schedule', 'operating', 'room', 'time', 'equitable master surgical', 'surgical schedule', 'surgical', 'uses', 'integer', 'programming', 'allocate', 'model', 'post-solution', 'heuristic', 'divisions', 'master surgical', 'administrative savings', 'produce quickly', 'equitable master', 'schedule', 'approach', 'years', 'credits', 'administrative', 'savings', 'ability', 'produce', 'quickly', 'equitable', 'master', 'used']",0.01818181818181818,1.0,0.03571428571428572,1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18669849040579933,0.023809523809523808
['turbogenerator vibrations'],"['plant -rsb- reservations', 'shadow -lsb- nuclear', '-lsb- nuclear power', '-rsb- reservations', 'czech republic', 'temelin nuclear plant', 'power plant -rsb-', '-lsb- nuclear', 'shadow -lsb-', 'temelin nuclear', 'temelin casts', 'nuclear power plant', 'plant -rsb-', 'temelin', 'nuclear power', 'nuclear plant', 'power plant', '-lsb-', '-rsb-', 'reservations', 'czech', 'republic', 'nuclear', 'plant', 'power', 'casts', 'shadow', 'political', 'technical', 'problems', 'paper discusses', 'paper', 'discusses', 'turbogenerator vibrations', 'turbogenerator', 'vibrations', 'diagnosed', 'training new', 'new staff', 'mentioned', 'training new staff', 'commissioning', 'simulator', 'training', 'new', 'staff']",0.021739130434782608,1.0,0.042553191489361694,1,46,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.125,0.2626495350371938,0.07692307692307693
"['multidimensional data visualization', 'user interactivity', 'glyphs', 'visual object', 'data parameters', 'visual attribute', 'psycholinguistic experiments', 'graphical interface']","['data visualization historically', 'toolkit -lrb- schroeder', 'scatter plots -rrb-', 'visualization toolkit -lrb-', '-lrb-', '-rrb-', 'data', 'dimensions -lrb-', 'glyphs -lrb- ware', 'data visualization', 'scatter plots', 'limited primarily', 'toolkit -lrb-', '-lrb- schroeder', '-lrb- ware', 'plots -rrb-', 'visualization', 'historically', 'three-dimensional scatter plots', 'software packages -lrb-', '-lrb- varying degrees', '-rrb- user interactivity', 'multidimensional data visualization', 'packages -lrb-', '-lrb- varying', '-rrb- user', 'data desk', 'visualization toolkit', 'glyphs -lrb-', '1998 -rrb-', '2000 -rrb-', 'visual attribute -lrb-', 'attribute -lrb-', 'producing three-dimensional scatter', 'color -rrb-', 'scatter', 'plots', 'multidimensional data', 'data visualization application', 'multidimensional', 'desk', 'matlab', 'sas-jmp', 'spss', 'limited', 'primarily', 'dimensions', 'histograms', 'available software packages', 'application', 'toolkit', 'schroeder', 'tcl', 'ware', 'visual', 'explore', 'available software', 'software packages', 'producing three-dimensional', 'varying degrees', 'user interactivity', 'multivariate data', 'explore data', 'display multivariate data', 'data parameters', 'data viewer', 'available', 'experimental data', 'software', 'packages', 'capable', 'producing', 'three-dimensional', 'varying', 'degrees', 'user', 'interactivity', 'display multivariate', 'constructed', '1998', 'display', 'multivariate', 'glyphs', '2000', 'visual object', 'different visual', 'visual attribute', 'object', 'parameters', 'mapped', 'different', 'attribute', 'size', 'color', 'multi-dimensional data viewer', 'limitations', 'viewer', 'psycholinguistic', 'experiments', 'users', 'graphical', 'interface', 'provides', 'flexibility', 'dynamically', 'image', 'rendered', 'raw', 'highlight', 'advantages', 'consider', 'potential', 'dynamically explore', 'different visual attribute', 'psycholinguistic experiments', 'potential limitations', 'graphical interface', 'interface provides', 'provides flexibility', 'users dynamically', 'image rendered', 'raw experimental', 'multidimensional image rendered', 'highlight advantages', 'users dynamically explore', 'graphical interface provides', 'interface provides flexibility']",0.06299212598425197,1.0,0.11851851851851852,8,127,0.0,0.0,0.0,0.1,0.125,0.11111111111111112,0.13333333333333333,0.25,0.1739130434782609,0.4051923790158673,0.10053389301728173
"['repeated ordinal outcomes', 'psychological studies', 'repeated measures analysis of variance', 'longitudinal design', 'random effects', 'linear predictor', 'generalized linear model', 'categorical response data']","['repeated ordinal outcomes', 'fitting mixed-effects models', 'repeated ordinal', 'repeated measures analysis', 'psychological studies', 'ordinal outcomes arising', 'nlmixed procedure', 'mixed-effects models', 'repeated', 'fitting mixed-effects', 'ordinal outcomes', 'outcomes arising', 'mixed-effects', 'analysis', 'paper presents', 'nlmixed', 'repeated measures', 'ordinal', 'measures analysis', 'models', 'outcomes', 'sas', 'fitting', 'linear predictor -lrb-', 'mixed-effects regression', 'presents', 'arising', 'psychological', 'studies', 'procedure', 'predictor -lrb- inside', 'link function -rrb-', 'predictor -lrb-', '-lrb- inside', 'function -rrb-', 'paper', 'linear', 'sas statements', '-lrb-', '-rrb-', 'generalized linear model', 'linear model', 'longitudinal design', 'linear predictor', 'generalized linear', 'case', 'measures', 'variance', 'second', 'regression', 'longitudinal', 'design', 'subject-specific variation', 'including random', 'random effects', 'link function', 'including random effects', 'modeled', 'subject-specific', 'variation', 'including', 'random', 'effects', 'predictor', 'inside', 'link', 'function', 'generalized', 'fit', 'categorical', 'response', 'data', 'specifications', 'categorical response', 'response data', 'presentation', 'emphasizes', 'parallel', 'statements', 'purpose', 'facilitate', 'presentation emphasizes', 'categorical response data']",0.08433734939759036,0.875,0.15384615384615385,8,83,0.2,0.125,0.15384615384615385,0.1,0.125,0.11111111111111112,0.06666666666666667,0.125,0.08695652173913045,0.5639121254428189,0.20111012326671865
['anonymous signers'],"['-lrb- 1989 -rrb-', 'guillou-quisquater -lrb- 1989', '1989 -rrb- signature', '-rrb- signature scheme', 'society oriented signature', 'new society oriented', 'identity-based society oriented', 'oriented signature scheme', 'society oriented scheme', 'society oriented', '-rrb- signature', '-lrb- 1989', '1989 -rrb-', 'signature scheme', 'oriented signature', 'new society', 'anonymous signers', 'oriented scheme', 'identity-based society', 'scheme', 'oriented', 'guillou-quisquater', '-lrb-', '-rrb-', 'society', 'signature', 'identity-based', 'anonymous', 'signers', 'paper', 'propose', 'new', 'based', '1989', 'identity', 'verified', 'respect', 'represent', 'know', 'co-signers', 'organization']",0.024390243902439025,1.0,0.047619047619047616,1,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21274605355336274,0.04
"['list scheduling', 'machine availability constraints']","['machine availability constraints', 'availability constraints', 'identical machines', 'machine availability', 'paper considers', 'minimizing makespan', 'optimal online algorithm', 'sub', 'identical', 'online scheduling', 'availability', 'machines', 'constraints', 'optimal online', 'online algorithm', 'online', 'scheduling', 'competitive ratio', 'paper', 'considers', 'minimizing', 'makespan', 'optimal', 'algorithm', 'optimal algorithm', '-lrb-', '-rrb-', 'unavailable', 'competitive', 'ratio', 'list scheduling', 'unavailable periods', 'assume', 'period', 'overlap', 'list']",0.05555555555555555,1.0,0.10526315789473684,2,36,0.0,0.0,0.0,0.1,0.5,0.16666666666666669,0.06666666666666667,0.5,0.11764705882352941,0.3361063871170376,0.1111111111111111
"['correlation coefficient', 'intuitionistic fuzzy sets', 'centroid method']","['intuitionistic fuzzy sets', 'intuitionistic fuzzy', 'fuzzy sets', 'interval-valued intuitionistic fuzzy', 'intuitionistic', 'fuzzy', 'sets', 'fuzzy sets lies', 'correlation coefficient', 'centroid', 'method', 'correlation', 'centroid method', 'strength', 'paper', 'propose', 'calculate', 'means', 'coefficient', 'formula', 'value', 'interval-valued', 'sets lies', 'formula tell', 'negatively related', 'interval -lsb-', 'value obtained', '-lsb-', '-rsb-', 'obtained', 'tell', 'relationship', 'positively', 'negatively', 'related', 'approach looks', 'looks better', 'previous methods', 'approach looks better', 'relation', 'approach', 'looks', 'better', 'previous', 'evaluate', 'furthermore', 'extend', 'lies', 'interval', 'computed']",0.06,1.0,0.11320754716981131,3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25800035225610757,0.04464494569757728
"['decision support system', 'infrastructure projects', 'cost benefit analysis']","['federal railroad administration', 'metropolitan planning organizations', 'railroad administration -lrb-', 'planning organizations -lrb-', 'organizations -lrb- mpos', 'transportation -lrb- dot', 'administration -lrb- fra', '-lrb- mpos -rrb-', 'federal railroad', 'railroad administration', 'metropolitan planning', 'planning organizations', '-lrb- fra -rrb-', 'rail grade crossing', 'system -lrb- dss', 'mpos -rrb-', 'dot -rrb-', 'organizations -lrb-', '-lrb- mpos', '-lrb- dot', 'selecting rail grade', 'state department', 'support system -lrb-', 'grade crossing investments', 'high-speed rail grade', 'decision support system', 'rail-related analysis tools', 'dss -rrb-', 'rail grade', '-lrb- dss', 'grade crossing', 'assist fra officials', 'potential infrastructure projects', 'grade crossing analysis', 'fra -rrb-', '-lrb- fra', '-rrb-', '-lrb-', 'system -lrb-', 'fra', 'decision support', 'infrastructure projects', 'selecting rail', 'support system', 'rail', 'assist fra', 'crossing analysis tool', 'fra officials', 'crossing investments', 'high-speed rail', 'federal', 'railroad', 'administration', 'metropolitan', 'planning', 'organizations', 'mpos', 'department', 'transportation', 'dot', 'analysis tools', 'system', 'fra wants', 'grade', 'crossing', 'rail-related intermodal software', 'rail-related analysis', 'crossing analysis', 'conceptual decision support', 'decision', 'support', 'analysis', 'potential infrastructure', 'dss', 'rail-related', 'proposed high-speed rail', 'assist officials', 'rail-related intermodal', 'objectives', 'paper', 'cost benefit analysis', 'assist', 'officials', 'meet agency objectives', 'selecting', 'intermodal software products', 'developed', 'series', 'tools', 'state', 'constituents', 'evaluating', 'infrastructure', 'projects', 'cost', 'investments', 'high-speed', 'conceptual decision', 'achieving', 'benefits', 'potential', 'agency objectives', 'benefit analysis', 'models', 'meet agency', 'intermodal software', 'software products', 'potential benefits', 'system use', 'paper presents', 'system session', 'cost benefit', 'paper illustrates', 'proposed high-speed', 'tool', 'meet', 'agency', 'wants', 'add', 'package', 'intermodal', 'software', 'products', 'presents', 'conceptual', 'goal', 'models needed', 'models transparently', 'introduces', 'role', 'use', 'presentation', 'discussion', 'needed', 'assess', 'feasibility', 'proposed', 'deliver', 'transparently', 'users', 'illustrates', 'session', 'examines']",0.02097902097902098,1.0,0.0410958904109589,3,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21645865775393097,0.020301529274610035
"['control loops', 'time delays', 'critical times', 'observations', 'synthetic simultaneity']","['element introduces time', 'introduces time delays', 'element introduces', 'time delays', 'control loops', 'introduces time', 'synthetic simultaneity', '-lrb- 1993 -rrb-', 'simultaneity explains libet', 'time', 'delays', 'synthetic simultaneity explains', 'control', 'libet', 'natural', 'artificial', 'loops', 'element', 'introduces', 'simultaneity', 'synthetic', 'system', '1993 -rrb- results', '-rrb- results better', 'problem exists', 'problem', 'explains libet', 'critical times', '-lrb- 1993', '1993 -rrb-', '-rrb- results', 'observations', 'controlled system', 'simultaneity explains', '-lrb-', '-rrb-', 'simple approach', 'controls reach', 'times', 'larger', 'critical', 'exists', 'results better', 'finally', 'explanation', 'controller', 'simple', 'approach', 'mitigating', 'basing', 'decisions', 'projections', 'reach', 'argue', 'explains', '1993', 'results', 'better']",0.08620689655172414,1.0,0.15873015873015872,5,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31466034106531554,0.06484572774895356
"['optimization', 'games back', 'magic number', 'minimum win threshold']","['world wide web', 'watched american sports', 'american sports traditions', 'closely watched american', 'world wide', 'spots-the fabled pennant', 'fabled pennant race-is', 'watched american', 'american sports', 'play-off spots-the fabled', 'wide web', 'baseball play-off spots-the', 'play-off races web', 'spots-the fabled', 'fabled pennant', 'pennant race-is', 'closely watched', 'sports traditions', 'play-off race statistics', 'riot baseball play-off', 'baseball play-off races', 'races web site', 'play-off', 'baseball play-off', 'play-off spots-the', 'world', 'wide', 'american', 'races web', 'baseball', 'play-off race', 'race statistics', 'web', 'riot baseball', 'teams', 'web site developed', 'web site', 'optimization-based play-off race', 'optimization', 'competition', 'spots-the', 'fabled', 'pennant', 'race-is', 'closely', 'watched', 'sports', 'traditions', 'games', 'schedule', 'race', 'statistics', 'play-off elimination', 'play-off spot', 'league baseball', 'baseball season', 'remaining schedule', 'optimization techniques', 'major league baseball', 'league baseball season', 'determine', 'site', 'division', 'model schedule effects', 'schedule effects explicitly', 'elimination', 'magic number', 'overly conservative', 'model schedule', 'schedule effects', 'races', 'riot', 'university', 'california', 'berkeley', 'similar -lrb-', 'weaker -rrb-', '-rrb- result', '-lrb-', '-rrb-', 'determine precisely', 'weaker -rrb- result', 'teams finishing', 'wildcard teams', 'effects explicitly', 'magic', 'number', 'informative', 'overly', 'conservative', 'account', 'remaining', 'site developed', 'first-place elimination', 'elimination status', 'techniques', 'model', 'effects', 'explicitly', 'precisely', 'team', 'secured', 'spot', 'eliminated', 'contention', 'provides automatic', 'automatic updates', 'major league', 'developed', 'provides', 'automatic', 'updates', 'new', 'optimization-based', 'day', 'major', 'league', 'season', 'developing', 'found', 'first-place', 'status', 'single', 'linear-programming', 'formulation', 'minimum', 'win', 'threshold', 'finishing', 'place', 'applies', 'identified', 'similar', 'weaker', 'result', 'problem', 'wildcard', 'provides automatic updates', 'first-place elimination status', 'single linear-programming', 'linear-programming formulation', 'minimum win', 'win threshold', 'place applies', 'minimum win threshold']",0.020689655172413793,0.75,0.040268456375838924,4,145,0.2,0.25,0.22222222222222224,0.1,0.25,0.14285714285714288,0.06666666666666667,0.25,0.10526315789473685,0.5642332444003211,0.2701877747869363
"['neurons', 'visualization', 'hydrodynamic models', 'statistical model', 'nearest neighbor model', 'persistence model', 'verbal forecasts', 'oceanographic situation', 'learning vectors']","['predicting sea levels', 'maps predicting sea', 'feature maps predicting', 'predicting sea', 'self-organizing feature maps', 'sea levels employing', 'new method', 'employing self-organizing feature', 'levels employing self-organizing', 'maps predicting', 'feature maps', 'sea levels', 'sea level forecast', 'level forecast service', 'hydrography agency -lrb-', 'agency -lrb- bsh', '-lrb- bsh -rrb-', 'predicting', 'maps', 'learning', 'learning procedure', 'employing self-organizing', 'levels employing', 'sea', 'unsupervised learning procedure', 'models', 'feature', 'level forecast', 'forecast service', 'federal maritime', 'hydrography agency', 'agency -lrb-', '-lrb- bsh', 'bsh -rrb-', 'self-organizing', 'levels', 'sea levels better', 'kohonen networks', 'unsupervised learning', 'paper', 'new', 'method', 'employing', 'introduced', 'procedure', 'number', 'learning examples', 'kohonen', 'learning vectors', 'maps predict', 'possible', 'predict sea', 'u-matrices', 'forecast', 'service', 'federal', 'maritime', 'hydrography', 'agency', '-lrb-', 'bsh', '-rrb-', 'hamburg', 'levels better', 'neural models', 'hydrodynamic models', 'originally developed', 'network types', 'functional relationship', 'statistical model', 'neighbor model', 'persistence model', 'purpose', 'transformed', 'unsupervised', 'nearest neighbor model', 'concepts', 'originally', 'developed', 'solve', 'problems', 'convergence', 'network', 'types', 'proposed', 'applied', 'functional', 'relationship', 'neurons', 'examples', 'criterion', 'break', 'self-organization', 'shown', 'conform', 'process', 'visualization', 'neural', 'compared', 'accuracy', 'observations', 'prognoses', 'prepared', 'hydrodynamic', 'statistical', 'nearest', 'neighbor', 'persistence', 'verbal', 'broadcast', 'kept', 'record', 'prognoses prepared', 'nearest neighbor', 'verbal forecasts', 'comparison', 'training', 'meteorological', 'oceanographic', 'situation', 'condensed', 'weight', 'vectors', 'small', 'predict', 'better', 'oceanographic situation']",0.07086614173228346,1.0,0.13235294117647056,9,127,0.2,0.1111111111111111,0.14285714285714285,0.1,0.1111111111111111,0.10526315789473685,0.13333333333333333,0.2222222222222222,0.16666666666666669,0.5822166890465116,0.20843559174581672
['internship program'],"['-lsb- ibm internship', 'program -rsb- ibm', 'ideas -lsb- ibm', 'big ideas -lsb-', 'internship program -rsb-', 'develop innovative technology', 'ibm internship program', '11-week summer internship', 'innovative technology ideas', '-lsb- ibm', 'summer internship program', 'mba students', 'fresh voices', 'program -rsb-', 'ideas -lsb-', 'ibm internship', 'business managers', '11-week summer', 'develop innovative', 'innovative technology', 'summer internship', 'big ideas', 'technology ideas', 'ibm', '-lsb-', '-rsb-', 'mba', 'fresh', 'internship', 'program', 'ideas', 'voices', 'big', 'matching', 'computer-science', 'students', 'business', 'managers', '11-week', 'summer', 'challenging', 'develop', 'innovative', 'technology']",0.0,0.0,0.0,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1810425967800402,0.022222222222222223
"['optimal routing policy', 'torus', 'hypercube']","['optimal routing policy', 'optimal routing', 'routing policy', 'acceptable output channels', 'routing', 'policy', 'optimal', 'specific output channel', 'torus', 'specific output', 'output channels', 'acceptable output', 'message', 'channel', 'output', 'message reaching', 'method', 'select', 'specific', 'number', 'acceptable', '-lrb- 1996 -rrb-', 'probability', 'result', '-lrb- 1996', '1996 -rrb-', '-rrb- concerning', '-lrb-', '-rrb-', 'maximizes', 'reaching', 'destination', 'delays', 'regular networks', '1996 -rrb- concerning', 'policies', 'proposed', 'regular', 'networks', 'including', 'mesh', 'hypercube', 'open', 'problem', 'interconnection', 'research', 'identification', 'paper', 'open problem', 'interconnection network', 'network research', 'demonstrated', 'presenting', 'detailed', 'example', 'best', 'choice', 'dependent', 'available', 'settles', 'negative', 'conjecture', '1996', 'concerning', 'result settles', 'interconnection network research', 'detailed example', 'best choice']",0.04411764705882353,1.0,0.08450704225352113,3,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25076500942415736,0.03591800356506239
"['binary relations', 'multiplicative error function', 'numerical function', 'threshold', 'error', 'semiorder', 'interval order']","['-lrb- error -rrb-', 'threshold -lrb- error', 'error -rrb- depending', 'threshold -lrb-', '-rrb- depending', '-lrb- error', 'error -rrb-', 'multiplicative error function', 'paper studies', 'compared alternatives', 'numerical function', 'numerical representation', 'binary relation', '-lrb-', '-rrb-', 'representation', 'binary', 'numerical', 'function', 'error function', 'error', 'multiplicative error', 'relation', 'case', 'multiplicative', 'corresponding binary relation', 'paper', 'studies', 'threshold', 'depending', 'compared', 'alternatives', 'semiorder', 'inversely proportional', 'second case', 'corresponding binary', 'considered', 'value', 'directly', 'inversely', 'proportional', 'proved', 'order', 'represented', 'form', 'interval order', 'second', 'corresponding', 'interval']",0.12244897959183673,0.8571428571428571,0.21428571428571427,7,49,0.2,0.14285714285714285,0.16666666666666666,0.1,0.14285714285714285,0.11764705882352941,0.06666666666666667,0.14285714285714285,0.09090909090909091,0.4532924768973553,0.14958216385389356
"['pretopological approach', 'structural analysis', 'minimal closed subsets', 'pseudoclosure', 'connections', 'economic study', 'geographic proximity', 'scientific collaborations']","['problems encountered', 'structural analysis', 'methodological approach', 'structural analysis algorithm', 'approach', 'pretopological concepts', 'analysis', 'pretopological', 'structural', 'analysis algorithm', 'pretopological concepts applied', 'minimal closed subsets', 'aim', 'paper', 'present', 'methodological', 'problems', 'encountered', 'concepts', 'minimal closed', 'closed subsets', 'algorithm', 'new structural', 'formulate different types', 'concepts applied', 'formulate different', 'different types', 'based', 'pseudoclosure', 'minimal', 'closed', 'subsets', 'advantage', 'provides', 'framework', 'general', 'model', 'formulate', 'different', 'types', 'connections', 'exist', 'elements', 'population', 'addition', 'enabled', 'develop', 'new', 'presented', 'sample settings', 'explanation', 'definitions', 'properties', 'applied', 'work', 'shown', 'illustrated', 'sample', 'settings', 'described', 'results', 'obtained', 'economic', 'study', 'impact', 'geographic', 'proximity', 'scientific', 'collaborations', 'results obtained', 'economic study', 'geographic proximity', 'scientific collaborations']",0.0958904109589041,0.875,0.17283950617283952,8,73,0.6,0.375,0.4615384615384615,0.3,0.375,0.33333333333333326,0.2,0.375,0.26086956521739135,0.7046454863996189,0.3447951439577983
['game theory'],"['ryder cup matches', 'ryder cup', 'team captains order', 'cup matches', 'captains order golfers', 'final day', 'team captains', 'captains order', 'ryder', 'cup', 'order golfers', 'day', 'final', 'team', 'matches', 'captains', 'order', 'golfers', 'game theory', 'different abilities', 'drawing names', 'game', 'theory', 'examine', 'select', 'slates', 'strategy', 'assumption', 'different', 'abilities', 'influenced', 'pressure', 'momentum', 'found', 'drawing', 'names', 'hat', 'worse']",0.02631578947368421,1.0,0.05128205128205127,1,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22767024869695263,0.05
